name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
abalone,'Length',4177.0,0.0953,0.0355,0.075,0.815,0.5229,0.54,0.1201,-0.6399,0.0821,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5157,0.0054,MLP,0.21296362535044466,0.21407584245616776,0.21144425388347787,0.20573806251589583,0.21399417117811032,0.21358616967957178,0.2146279146321603,0.21405356580748103,0.21623849037727794,0.21407584245616776,0.21396970642293953,0.21419791303821556,0.21477513539323229,0.21241968705207936,0.21368885959216255,0.2157122977021756,0.21247565091498719,0.21396365032818815
abalone,'Length',4177.0,0.0953,0.0355,0.075,0.815,0.5229,0.54,0.1201,-0.6399,0.0821,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5157,0.0054,TabNet,0.1922445413570792,0.20763404620242565,0.20736845728180614,0.20776271888271025,0.2038801889866422,0.20822962531680206,0.20762136463942185,0.20512870399451322,0.2018323909741657,0.20763404620242565,0.20869391778742563,0.2069771551200492,0.20673255671489332,0.20861536432146505,0.20283657380220038,0.2042623630417298,0.20697317018070657,0.20445215730586735
abalone,'Length',4177.0,0.0527,0.0334,0.075,0.8,0.5236,0.545,0.1204,-0.633,0.0426,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5164,0.0056,MLP,0.21301971546932139,0.21578461464721954,0.22028437664141814,0.2217195674652333,0.21763665764913936,0.22046391382053887,0.2258565709144683,0.22676054442195342,0.22339820954736916,0.21578461464721954,0.22003062591523467,0.22011248278380002,0.22048439293205713,0.21966395336053715,0.22043258771453403,0.21897956697818863,0.21844507776304664,0.22180285035781133
abalone,'Length',4177.0,0.0527,0.0334,0.075,0.8,0.5236,0.545,0.1204,-0.633,0.0426,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5164,0.0056,TabNet,0.21465973554726625,0.2163552436859063,0.21733988250633546,0.21830592105104268,0.2171548221305713,0.2119096994594788,0.22221490750042033,0.2215618302499876,0.20598082721140668,0.2163552436859063,0.21215229099229424,0.20862011285752535,0.21044051451420925,0.21234255941723829,0.21911907962760246,0.21582192028069783,0.21698874833796086,0.2079035883430869
BachChoralHarmony,V2,5665.0,0.4967,0.0659,1.0,207.0,53.7692,48.0,37.3969,0.932,0.8638,25.0,50.0,0.0575,0.0575,0.0399,0.0399,0.0533,0.0533,4.8714,0.0025,MLP,0.49938250289148495,0.49575234135692864,0.49694835729067016,0.49949898093350475,0.49818278037247693,0.49864313715363806,0.041840834984220227,0.047342731506941585,0.49575234135692864,0.49668652866346635,0.4986253114050675,0.5005851435632086,0.4969032400784247,0.4982363807176122,0.49869461434918144,0.49806604154307765,0.4979505221541908,0.4978240167244771
BachChoralHarmony,V2,5665.0,0.4967,0.0659,1.0,207.0,53.7692,48.0,37.3969,0.932,0.8638,25.0,50.0,0.0575,0.0575,0.0399,0.0399,0.0533,0.0533,4.8714,0.0025,TabNet,0.4764984870873876,0.4765619843218133,0.4771977558752292,0.47297978938675733,0.47747560554922697,0.47594377697277584,0.04193985762345305,0.0447656288443715,0.4767838523120315,0.47672456252706297,0.47560316776306333,0.474463104231331,0.4764213970222002,0.47617633847975727,0.47509278813817646,0.47727364379243814,0.47628196494899716,0.47694598937439114
BachChoralHarmony,V2,5665.0,0.4429,0.0608,1.0,204.0,53.5808,49.0,36.9459,0.9247,0.853,25.0,50.0,0.0659,0.0659,0.0419,0.0419,0.0559,0.0559,4.8639,0.0026,MLP,0.4988527747934005,0.5000213976403676,0.4989233307563364,0.4975835965030691,0.4988292140043903,0.49895074303027226,0.04258383247545931,0.043032039973018923,0.5000213976403676,0.4992774415724537,0.49846914848670715,0.49831648014992413,0.4992385080930815,0.4979982440533223,0.49825502237306624,0.49841913223275774,0.49691571862471273,0.5002132862690098
BachChoralHarmony,V2,5665.0,0.4429,0.0608,1.0,204.0,53.5808,49.0,36.9459,0.9247,0.853,25.0,50.0,0.0659,0.0659,0.0419,0.0419,0.0559,0.0559,4.8639,0.0026,TabNet,0.47457498894622435,0.4765135962153175,0.47572307330324154,0.475024417859994,0.47648503957746957,0.4729870415589027,0.044468163466174465,0.045846135687071875,0.47562892629663905,0.47526454130168627,0.4753578140705207,0.475150081199877,0.4780281369061428,0.4762782251186315,0.4765333509923573,0.47680049534494295,0.4759611216266278,0.4744249565585432
BachChoralHarmony,V2,5665.0,0.3945,0.0548,1.0,206.0,54.1569,49.0,37.2187,0.8663,0.6588,25.0,51.0,0.0604,0.0604,0.0395,0.0395,0.0527,0.0527,4.8794,0.0027,MLP,0.49920713217849294,0.4996745535230544,0.49969327944706576,0.4970982200487603,0.4963189860303179,0.4981096687502931,0.04032658446982293,0.04112969434327053,0.4996745535230544,0.500618351857582,0.4988197330256523,0.49683576012224934,0.4983458962574072,0.4997552647589958,0.4986022518183406,0.4989567984660576,0.4982156505302749,0.49806074027261904
BachChoralHarmony,V2,5665.0,0.3945,0.0548,1.0,206.0,54.1569,49.0,37.2187,0.8663,0.6588,25.0,51.0,0.0604,0.0604,0.0395,0.0395,0.0527,0.0527,4.8794,0.0027,TabNet,0.4755673087011771,0.4745615962166336,0.47400171877641134,0.4760792295730933,0.4762598960784986,0.4766541662879999,0.03866358098448464,0.04101169793844093,0.4746077645420083,0.4757597079148692,0.4765523242474401,0.47810015719770227,0.47581911036390795,0.47547347364751136,0.4780481527324351,0.4777513420243184,0.4762434325251406,0.47661339133256136
BachChoralHarmony,V2,5665.0,0.353,0.0532,1.0,207.0,53.0396,47.0,37.0648,0.9346,0.9061,25.0,51.0,0.0644,0.0644,0.0465,0.0465,0.0618,0.0618,4.8678,0.0025,MLP,0.4975031523671891,0.4985046149023489,0.49901144425603405,0.4965160164051486,0.49960666255188213,0.501796022680335,0.03992446877749864,0.03925710426728209,0.4985046149023489,0.4991919757582957,0.5013418719425309,0.5021992814416594,0.5017990724751065,0.5012467634699646,0.5026420477977035,0.5004711298091631,0.49753672339181987,0.5023919892870268
BachChoralHarmony,V2,5665.0,0.353,0.0532,1.0,207.0,53.0396,47.0,37.0648,0.9346,0.9061,25.0,51.0,0.0644,0.0644,0.0465,0.0465,0.0618,0.0618,4.8678,0.0025,TabNet,0.4736540820338709,0.47695193636590627,0.4784628612363442,0.4737352905362808,0.47731122081070515,0.476448756917682,0.04219072353292838,0.04359131112512219,0.47683708441906003,0.47564007578262,0.4783036022549791,0.47854292804084886,0.47749451869260834,0.47474869843217005,0.4776477855126164,0.4795141700645065,0.4803405217787759,0.4780408385608643
BachChoralHarmony,V2,5665.0,0.3029,0.0486,1.0,205.0,53.0565,47.0,37.0419,0.8768,0.6121,25.0,53.0,0.0863,0.0863,0.0594,0.0594,0.079,0.079,4.8723,0.0026,MLP,0.4978941524021806,0.5017623139934015,0.5025786203524422,0.5002263116371491,0.5021885275001313,0.5027164038526839,0.04234417545984339,0.043730809854426844,0.5017623139934015,0.5009893434386659,0.5023066070407788,0.5022938310348894,0.5019788381685,0.5028018824750826,0.5017443406194864,0.49863393431754566,0.49913335354509464,0.5036931074841888
BachChoralHarmony,V2,5665.0,0.3029,0.0486,1.0,205.0,53.0565,47.0,37.0419,0.8768,0.6121,25.0,53.0,0.0863,0.0863,0.0594,0.0594,0.079,0.079,4.8723,0.0026,TabNet,0.47508551737471244,0.476634205516992,0.4756800823484289,0.47165840898836386,0.4752974391414677,0.476227038797947,0.043857218272389184,0.043273193396955734,0.47729642036449227,0.47704844900721777,0.4747830255107891,0.4753476260431808,0.47547696916879456,0.47345374795483036,0.47601453082710066,0.47662130064895614,0.47777962242592154,0.4756709468833322
BachChoralHarmony,V2,5665.0,0.2494,0.0473,1.0,207.0,53.5254,48.0,37.4279,0.9221,0.8413,26.0,52.0,0.0792,0.0792,0.0525,0.0525,0.0698,0.0698,4.8807,0.0024,MLP,0.49955168647112497,0.4997283352426468,0.4987240054375274,0.4999816263626128,0.4991838932808085,0.49858451374500756,0.04269768637121117,0.04418291404228383,0.4997349354014665,0.4997741006675034,0.498516907942133,0.4990843100856522,0.4987809784748575,0.49975946651838554,0.4983658610658888,0.4999127190572837,0.49882015587346434,0.49813365299255363
BachChoralHarmony,V2,5665.0,0.2494,0.0473,1.0,207.0,53.5254,48.0,37.4279,0.9221,0.8413,26.0,52.0,0.0792,0.0792,0.0525,0.0525,0.0698,0.0698,4.8807,0.0024,TabNet,0.4761955000638568,0.4768992173638144,0.4759560956136529,0.47859072412871717,0.47602409199497275,0.4768881704836254,0.04288964938577571,0.0440292135228428,0.47716858926852,0.47737179152701137,0.47720036941702104,0.47527323769718793,0.47625840516526036,0.4771445349648369,0.47440352088578197,0.47768509180712293,0.4788265846538207,0.4770096337517396
BachChoralHarmony,V2,5665.0,0.1959,0.0448,1.0,206.0,53.3245,48.0,37.3243,0.9688,0.9628,25.0,50.0,0.0669,0.0669,0.0442,0.0442,0.0589,0.0589,4.8789,0.0023,MLP,0.49914404782713917,0.5005193545266988,0.4999223244869214,0.4997771313588687,0.49999135991544913,0.5014850530111152,0.04086944275930327,0.041731214738853877,0.5005193545266988,0.5004062760227528,0.5011316261037211,0.4995333147943535,0.4995847506575951,0.5005449397894944,0.5006551350295237,0.49916322861617773,0.5002955701784316,0.5002441774914849
BachChoralHarmony,V2,5665.0,0.1959,0.0448,1.0,206.0,53.3245,48.0,37.3243,0.9688,0.9628,25.0,50.0,0.0669,0.0669,0.0442,0.0442,0.0589,0.0589,4.8789,0.0023,TabNet,0.4767255879668797,0.47521323470158794,0.4738442068761707,0.4744242866989483,0.4750052055997606,0.47497502820719695,0.04183641235003169,0.04190251920417609,0.47529783933510744,0.4733487124783017,0.4755788306010936,0.4728264191213888,0.47713168218699253,0.47560518152577036,0.4761030586960173,0.4777832840030626,0.4763100012846273,0.47454255822336544
BachChoralHarmony,V2,5665.0,0.1463,0.0422,1.0,207.0,53.3495,48.0,37.1987,0.9387,0.8869,25.0,51.0,0.0662,0.0662,0.0429,0.0429,0.0572,0.0572,4.8799,0.0022,MLP,0.5013563977300989,0.49875172680564595,0.4987322412358862,0.5006328167942714,0.5002754402553886,0.5013107372664174,0.04109818726753385,0.038924280822421636,0.49875172680564595,0.49953670436543063,0.5013207848615138,0.5009086974494495,0.5009694337579714,0.5002145890698544,0.5013793947072416,0.4979082725211753,0.5004876201670337,0.500984507519282
BachChoralHarmony,V2,5665.0,0.1463,0.0422,1.0,207.0,53.3495,48.0,37.1987,0.9387,0.8869,25.0,51.0,0.0662,0.0662,0.0429,0.0429,0.0572,0.0572,4.8799,0.0022,TabNet,0.47582848386982485,0.47499851954268,0.4751299897713111,0.47745433748685434,0.4765172044431964,0.47564238294857963,0.04085726880696681,0.04174470379540879,0.47499851954268,0.47482411407072755,0.47457991308208564,0.4773065271463812,0.4736849688973278,0.4759185671862675,0.4756192019260549,0.47644881273005923,0.4774261646738382,0.47594724319344106
BachChoralHarmony,V2,5665.0,0.1015,0.0399,1.0,207.0,53.2436,48.0,37.2287,0.9336,0.8756,25.0,51.0,0.0752,0.0752,0.0491,0.0491,0.0654,0.0654,4.8792,0.0023,MLP,0.49989126924207805,0.5014023721494796,0.5010083733191347,0.5001107611763868,0.502523611704898,0.5021436811465183,0.040923854672487506,0.04206095402957749,0.5014023721494796,0.5009518638724882,0.5008763148144215,0.500433495638404,0.500058286688986,0.5005987140057198,0.5006480335833432,0.5003900021849473,0.5015299882533304,0.500544769995348
BachChoralHarmony,V2,5665.0,0.1015,0.0399,1.0,207.0,53.2436,48.0,37.2287,0.9336,0.8756,25.0,51.0,0.0752,0.0752,0.0491,0.0491,0.0654,0.0654,4.8792,0.0023,TabNet,0.47729807590756745,0.4776498944985146,0.47770800021774706,0.47548287839016906,0.47641606551583254,0.47595379131171583,0.04288555068220102,0.04322580556233643,0.47775542495355083,0.4765624884117381,0.47617290305975973,0.4755956794164125,0.47734648869081664,0.476703083137331,0.47672739536017605,0.47718227046376216,0.47971622695179994,0.4760749061429633
BachChoralHarmony,V2,5665.0,0.0468,0.0383,1.0,207.0,53.5526,48.0,37.36,0.9232,0.825,25.0,51.0,0.0731,0.0731,0.0509,0.0509,0.0679,0.0679,4.8865,0.0022,MLP,0.5008884390408774,0.5009085722392793,0.5007780423855396,0.4996489559940037,0.5019116189891382,0.5021042302428977,0.0397941739052381,0.040568781308109106,0.5009085722392793,0.5004672775129289,0.5015675072920649,0.5029217545255604,0.5017903146301835,0.5020799188818451,0.5020325354633803,0.49997107593237544,0.4998259348271186,0.5015657769457509
BachChoralHarmony,V2,5665.0,0.0468,0.0383,1.0,207.0,53.5526,48.0,37.36,0.9232,0.825,25.0,51.0,0.0731,0.0731,0.0509,0.0509,0.0679,0.0679,4.8865,0.0022,TabNet,0.47729389235875097,0.47651235152720506,0.47787893261761355,0.47497230456179584,0.4777682800063452,0.47941482935802293,0.04401280229670183,0.04290267956233761,0.47639011673639475,0.4757807904749952,0.47859151977294306,0.4771745459884501,0.4786529181329203,0.47762010090476653,0.4790590424505577,0.4777982980441381,0.4775992858450543,0.4799787646306621
BachChoralHarmony,V16,5665.0,0.5026,0.0018,1.0,5.0,3.1416,3.0,1.1024,0.3619,-0.9291,1.0,2.0,0.0821,0.0821,0.056,0.056,0.0749,0.0749,1.4118,1.4141,MLP,0.49720994164164334,0.4996639693453542,0.49920373295714054,0.49652438764609974,0.49935282903182343,0.5006856450099411,0.0477595371716628,0.04986450907204757,0.4996639693453542,0.49846531914632597,0.5002523650030415,0.500271683768549,0.5011052861241463,0.4997309812886451,0.49912784601916044,0.4981627694492134,0.49751133406824977,0.4993886034092465
BachChoralHarmony,V16,5665.0,0.5026,0.0018,1.0,5.0,3.1416,3.0,1.1024,0.3619,-0.9291,1.0,2.0,0.0821,0.0821,0.056,0.056,0.0749,0.0749,1.4118,1.4141,TabNet,0.4730718990431786,0.47707129153077577,0.4751434801014052,0.4773142811769735,0.47665833692290877,0.4777503922201676,0.05043074087766901,0.049123411121276675,0.47707129153077577,0.4777085795352687,0.476887319993686,0.4768181120723767,0.4785162242423304,0.4782269519227217,0.47659125336125563,0.47653727395682,0.47821700877947293,0.47825092473780506
BachChoralHarmony,V16,5665.0,0.4545,0.0016,1.0,5.0,3.1265,3.0,1.106,0.399,-0.9301,1.0,2.0,0.0843,0.0843,0.0568,0.0568,0.0754,0.0754,1.4034,1.4152,MLP,0.4990828011055072,0.5001821378120805,0.4992745880874889,0.49942952333153356,0.4989200127530003,0.5006707080738493,0.04211853133336893,0.04109300869509901,0.5001821378120805,0.4998239770573819,0.4997726551377397,0.5004311997583479,0.5002084882918456,0.5002617482633401,0.4995789117476172,0.5022655915818375,0.5000402656107147,0.500907703847201
BachChoralHarmony,V16,5665.0,0.4545,0.0016,1.0,5.0,3.1265,3.0,1.106,0.399,-0.9301,1.0,2.0,0.0843,0.0843,0.0568,0.0568,0.0754,0.0754,1.4034,1.4152,TabNet,0.4729165691325323,0.4751631078862446,0.47574320521345403,0.4722393091990985,0.4769150516285942,0.4754925034569353,0.04452912898057479,0.0447145474209468,0.4751631078862446,0.47484005970749726,0.474777803983658,0.47736536671609087,0.4742463177738622,0.4735617007588925,0.47491924623460907,0.47631216214440514,0.47894840439121317,0.4750170759037488
BachChoralHarmony,V16,5665.0,0.4016,0.0015,1.0,5.0,3.1552,3.0,1.1073,0.3678,-0.9456,1.0,2.0,0.0808,0.0808,0.0537,0.0537,0.0716,0.0716,1.4075,3.3933,MLP,0.49720156857942194,0.5018751986528406,0.5021312550762029,0.5011941533341913,0.4999423479318835,0.5015191235695368,0.044403418307350166,0.043165777412943106,0.5018751986528406,0.5020114969064683,0.5020327552276923,0.50130168457397,0.5012678218607841,0.501126525647269,0.5009493117321324,0.5006200508557744,0.5008098522850334,0.501083652998394
BachChoralHarmony,V16,5665.0,0.4016,0.0015,1.0,5.0,3.1552,3.0,1.1073,0.3678,-0.9456,1.0,2.0,0.0808,0.0808,0.0537,0.0537,0.0716,0.0716,1.4075,3.3933,TabNet,0.47291997199688374,0.47302794767877776,0.47139614759121906,0.4741434985652811,0.4725056662803784,0.47433496938843656,0.0459302071090827,0.04393400968904001,0.4731603006199543,0.4725297194755092,0.4724770534476891,0.4717231635434827,0.4722955763796254,0.47185828504989125,0.4729900099079467,0.47726351035669623,0.4795891135267451,0.4738626366400417
BachChoralHarmony,V16,5665.0,0.3532,0.0014,1.0,5.0,3.1277,3.0,1.1065,0.3834,-0.9156,1.0,2.0,0.0719,0.0719,0.0532,0.0532,0.0707,0.0707,1.4096,3.8204,MLP,0.5000586182660474,0.498108896023022,0.4985354227391938,0.4957669650016804,0.5009154313786628,0.49840313802368874,0.04265301498825476,0.04281367412874937,0.498108896023022,0.49835789261603675,0.4989633618976845,0.4985316116531966,0.4987197892324878,0.49888046142009757,0.49988031900971086,0.49882035889985543,0.4981880354124881,0.4984519156799642
BachChoralHarmony,V16,5665.0,0.3532,0.0014,1.0,5.0,3.1277,3.0,1.1065,0.3834,-0.9156,1.0,2.0,0.0719,0.0719,0.0532,0.0532,0.0707,0.0707,1.4096,3.8204,TabNet,0.4742653488549282,0.4767114045030002,0.47573630278774764,0.47469900898355494,0.47375518308591086,0.4750706158182257,0.043219672505243376,0.044130794841164306,0.4767114045030002,0.4757761791803738,0.47575413119465204,0.4761577065498458,0.47604471282194627,0.47699352229311204,0.4767106190665812,0.47583549074473985,0.4800818749054202,0.4748588513246122
BachChoralHarmony,V16,5665.0,0.2918,0.0012,1.0,5.0,3.1448,3.0,1.1158,0.378,-0.9602,1.0,2.0,0.0784,0.0784,0.054,0.054,0.0721,0.0721,1.4087,3.8475,MLP,0.49992920107962313,0.49974789211992426,0.5019309052885846,0.49933507276891953,0.4998071791920625,0.5023402206868495,0.0426172986629939,0.042462011494490665,0.49974789211992426,0.5002423630699113,0.5023560573070416,0.5010390236258057,0.5010898900910841,0.5028660956751825,0.502204520499967,0.5022304836825212,0.5015281427012667,0.5022566067950615
BachChoralHarmony,V16,5665.0,0.2918,0.0012,1.0,5.0,3.1448,3.0,1.1158,0.378,-0.9602,1.0,2.0,0.0784,0.0784,0.054,0.054,0.0721,0.0721,1.4087,3.8475,TabNet,0.4751272867111114,0.4788794309698077,0.4774203262017055,0.47868738643289505,0.4770349353569362,0.4774677017216079,0.044680305394875774,0.043661363996308246,0.4788794309698077,0.4791176045601075,0.4780492483376124,0.4767654195143288,0.4788982750418762,0.4772778693915804,0.4773099401783485,0.47895150787621793,0.47804407831082485,0.4769402948122039
